Name,Location,Haz Click Aquí,Tipo,geometry
Vilablareix,"<Point><coordinates>2.797505,41.942379,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/vilablareix-girona.html,,
Villatoro,"<Point><coordinates>-3.691097,42.377985,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/01/villatoro-burgos.html,,
Abades,"<Point><coordinates>-16.446566,28.145133,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/abades-tenerife-santa-cruz-de-tenerife.html,,
Albarreal de Tajo,"<Point><coordinates>-4.2288,39.89748,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/albarreal-de-tajo-toledo.html,,
Alcoi,"<Point><coordinates>-0.47773,38.710892,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/alcoi-oeste-alicante.html,,
Alhama Signature Golf,"<Point><coordinates>-1.358954,37.727768,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/alhama-signature-golf-murcia.html,,
AP-8,"<Point><coordinates>-2.972822,43.25406,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/ap-8-bilbao-bizkaia.html,,
Ardoncino,"<Point><coordinates>-5.643561,42.488163,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/ardoncino-leon.html,,
Bajamar,"<Point><coordinates>-16.351145,28.550811,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/bajamar-tenerife-santa-cruz-de-tenerife.html,,
Carbajosa de la Sagra,"<Point><coordinates>-5.649136,40.930683,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/carbajosa-de-la-sagra-salamanca.html,,
El Burgo de Ebro,"<Point><coordinates>-0.724867,41.562916,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/el-burgo-de-ebro-zaragoza.html,,
El Espinar,"<Point><coordinates>-4.238241,40.72313,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/el-espinar-segovia.html,,
El Médano II,"<Point><coordinates>-16.533726,28.050101,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/el-medano-tenerife-santa-cruz-de.html,,
Florida de Liébana,"<Point><coordinates>-5.759744,41.024234,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/florida-de-liebana-salamanca.html,,
Atalaya Dorada,"<Point><coordinates>-13.863572,28.675272,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/function-container142e.html,,
Garachico,"<Point><coordinates>-16.760212,28.372352,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/garachico-tenerife-santa-cruz-de.html,,
Gordejuela,"<Point><coordinates>-3.072547,43.179955,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/gordejuela-vizcaya.html,,
Hoya Fria,"<Point><coordinates>-16.283928,28.433355,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/hoya-fria-tenerife-santa-cruz-de.html,,
La isla,"<Point><coordinates>-1.345785,37.731175,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/la-isla-murcia.html,,
La Mareta,"<Point><coordinates>-16.578341,28.032722,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/la-mareta-tenerife-santa-cruz-de.html,,
La Pobla Llarga,"<Point><coordinates>-0.4769,39.086443,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/la-pobla-llarga-valencia.html,,
La Quinta (Sta Cruz Tenerife),"<Point><coordinates>-16.495289,28.434909,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/la-quinta-tenerife-santa-cruz-de.html,,
Laredo,"<Point><coordinates>-3.409456,43.407468,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/laredo-cantabria.html,,
La Tejita,"<Point><coordinates>-16.564526,28.033142,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/la-tejita-tenerife-santa-cruz-de.html,,
Marchamalo,"<Point><coordinates>-3.20182,40.667806,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/marchamalo-guadalajara.html,,
Onda,"<Point><coordinates>-0.262157,39.958938,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/onda-castellon.html,,
Peñasolana,"<Point><coordinates>-5.733596,40.941169,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/penasolana-salamanca.html,,
Polígono Marconi. Villaverde,"<Point><coordinates>-3.708038,40.336399,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/poligono-marconi-villaverde-madrid.html,,
Sodupe,"<Point><coordinates>-3.04921,43.20305,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/sodupe-bilbao.html,,
Torrelodones (sur),"<Point><coordinates>-3.92288,40.568245,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/torrelodones-sur-madrid.html,,
Urbanización Cerro Salinera,"<Point><coordinates>-0.257383,39.758511,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/urbanizacion-cerro-salinera-almenara.html,,
Vilafranca del PenedŠs,"<Point><coordinates>1.689787,41.344172,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/vilafranca-del-penedes-barcelona.html,,
Zaragoza (sureste),"<Point><coordinates>-0.878361,41.61239,0.0</coordinates></Point>",http://www.nacionrotonda.com/2014/02/zaragoza-sureste-zaragoza.html,,
Ceuta,"<Point><coordinates>-5.324636,35.888384,0.0</coordinates></Point>",http://www.nacionrotonda.com/search/label/Ceuta,,
Melilla,"<Point><coordinates>-2.938097,35.292278,0.0</coordinates></Point>",http://www.nacionrotonda.com/search/label/Melilla,,
Oasis del Sur,"<Point><coordinates>-16.59889,28.029892,0.0</coordinates></Point>",http://www.nacionrotonda.com/search/label/Santa%20Cruz%20de%20Tenerife,,
Carrión de Calatrava,"<Point><coordinates>-3.815466,39.013744,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/carrion-de-calatrava-ciudad-real.html,,
La Vilavella,"<Point><coordinates>-0.188548,39.85279,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/08/la-vilavella-castellon.html,,
Santa Agnés de Malanyes,"<Point><coordinates>2.355872,41.601208,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/santa-agnes-de-malanyes-barcelona.html,,
Platja d'Alcudia,"<Point><coordinates>3.107229,39.814344,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/platja-dalcudia-mallorca-illes-balears.html,,
Golf Resort Santa Ana,"<Point><coordinates>-1.279076,38.443054,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/golf-resort-santa-ana-murcia.html,,
Polígono Sur de Castellón,"<Point><coordinates>-0.080848,39.977058,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/poligono-sur-de-castellon-castellon.html,,
Hernani,"<Point><coordinates>-1.986076,43.276324,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/hernani-gipuzkoa.html,,
Ferrol (este),"<Point><coordinates>-8.211769,43.487919,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/ferrol-este-coruna.html,,
Buniel,"<Point><coordinates>-3.815948,42.312338,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/buniel-burgos.html,,
Aguilar de Campoo,"<Point><coordinates>-4.242067,42.785617,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/aguilar-de-campoo-palencia.html,,
Laguna de Duero,"<Point><coordinates>-4.698482,41.590387,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/02/laguna-de-duero-valladolid.html,,
Faunia,"<Point><coordinates>-3.613005,40.395224,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/faunia-madrid.html,,
Cazalegas,"<Point><coordinates>-4.748129,39.97778,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/cazalegas-toledo.html,,
Villatoldanos,"<Point><coordinates>-5.476397,42.558506,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/villatoldanos-leon.html,,
La Isla de Chamartín,"<Point><coordinates>-3.667935,40.485623,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/isla-de-chamartin-madrid-madrid.html,,
Lleida (oeste),"<Point><coordinates>0.601769,41.626499,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/lleida-oeste-lleida.html,,
Vilaseca,"<Point><coordinates>1.162131,41.125129,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/vilaseca-tarragona.html,,
"Pista de Esquí Seco, Villavieja del Cerro","<Point><coordinates>-5.037696,41.533301,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/pista-de-esqui-seco-villavieja-del.html,,
Almansa,"<Point><coordinates>-1.107197,38.869835,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/almansa-albacete.html,,
FortiÃ ,"<Point><coordinates>3.038673,42.24305,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/fortia-girona.html,,
Las Lomas del Gállego,"<Point><coordinates>-0.806099,41.799926,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/las-lomas-del-gallego-zaragoza.html,,
Polinyá,"<Point><coordinates>2.166989,41.551592,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/polinya-barcelona.html,,
Níjar,"<Point><coordinates>-2.16475,36.945186,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/nijar-almeria.html,,
Moralzarzal,"<Point><coordinates>-3.968066,40.690805,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/moralzarzal-madrid.html,,
Arenys de Mar,"<Point><coordinates>2.538422,41.578813,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/09/arenys-de-mar-barcelona.html,,
Barrio San Isidro,"<Point><coordinates>-2.88058,43.320495,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/barrio-san-isidro-bizkaia.html,,
Acería de Verina,"<Point><coordinates>-5.736285,43.522914,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/aceria-de-verina-asturias.html,,
Casatejada,"<Point><coordinates>-5.682742,39.898643,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/casatejada-caceres.html,,
Barrio El Cuco,"<Point><coordinates>-3.925695,43.435801,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/barrio-el-cuco-cantabria.html,,
Cinco Casas,"<Point><coordinates>-3.297705,39.18327,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/cinco-casas-ciudad-real.html,,
Churra II,"<Point><coordinates>-1.137935,38.035209,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/churra-ii-murcia.html,,
Aguilar de la Frontera,"<Point><coordinates>-4.634993,37.503853,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/aguilar-de-la-frontera-cordoba.html,,
Montalbo,"<Point><coordinates>-2.66607,39.881127,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/montalbo-cuenca.html,,
La Redondela,"<Point><coordinates>-7.262866,37.223261,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/la-redondela-huelva.html,,
Gurutze,"<Point><coordinates>-1.846716,43.322584,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/gurutze-gipuzkoa.html,,
Linares,"<Point><coordinates>-3.631072,38.08529,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/linares-jaen.html,,
Santo Domingo de la Calzada,"<Point><coordinates>-2.9492,42.45417,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/santo-domingo-de-la-calzada-la-rioja.html,,
Almatriche,"<Point><coordinates>-15.457777,28.090681,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/almatriche-gran-canaria-las-palmas.html,,
A Lanzada,"<Point><coordinates>-8.872463,42.423267,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/a-lanzada-pontevedra.html,,
Montecarmelo,"<Point><coordinates>-3.698097,40.505231,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/montecarmelo-madrid.html,,
Almazán,"<Point><coordinates>-2.539172,41.470481,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/almazan-soria.html,,
Icod de los Vinos,"<Point><coordinates>-16.722934,28.370511,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/icod-de-los-vinos-santa-cruz-de-tenerife.html,,
Bernuy de Porreros,"<Point><coordinates>-4.117746,40.99777,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/bernuy-de-porreros-segovia.html,,
Feces de Abaixo,"<Point><coordinates>-7.420505,41.826304,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/feces-de-abaixo-ourense.html,,
Almería (norte),"<Point><coordinates>-2.436625,36.856647,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/11/almeria-norte-almeria.html,,
Benasque,"<Point><coordinates>0.519141,42.604746,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/benasque-huesca.html,,
Vilada,"<Point><coordinates>1.934313,42.138163,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/vilada-barcelona.html,,
Solsona,"<Point><coordinates>1.550807,41.98588,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/solsona-lleida.html,,
Santiago de Compostela (sur),"<Point><coordinates>-8.547273,42.861919,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/santiago-de-compostela-sur-coruna.html,,
Rivabellosa,"<Point><coordinates>-2.915739,42.706332,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/rivabellosa-alava-araba.html,,
Espiel,"<Point><coordinates>-5.041847,38.192035,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/espiel-cordoba.html,,
Golf Puntiró,"<Point><coordinates>2.794788,39.59385,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/golf-puntiro-mallorca-illes-balears.html,,
Arroyo de la Encomienda,"<Point><coordinates>-4.786812,41.623899,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/arroyo-de-la-encomienda-valladolid.html,,
Universidad Autónoma de Madrid,"<Point><coordinates>-3.686779,40.549123,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/unversidad-autonoma-de-madrid-madrid.html,,
Los Cristianos,"<Point><coordinates>-16.70817,28.066963,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/los-cristianos-tenerife-santa-cruz-de.html,,
Zamora (sur),"<Point><coordinates>-5.755826,41.496411,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/zamora-sur-zamora.html,,
Portonovo,"<Point><coordinates>-8.82736,42.396128,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/portonovo-pontevedra.html,,
Ventas de la Retamosa,"<Point><coordinates>-4.114537,40.158253,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/ventas-de-la-retamosa-toledo.html,,
Los Pajares,"<Point><coordinates>-5.835079,37.615538,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/los-pajares-sevilla.html,,
La Cañada,"<Point><coordinates>-2.408845,36.836817,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/12/la-canada-almeria.html,,
Polígono Industrial La Hiniesta,"<Point><coordinates>-5.759678,41.525505,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/poligono-industrial-la-hiniesta-zamora.html,,
Villatuerta,"<Point><coordinates>-1.994247,42.663129,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/villatuerta-navarra.html,,
Marismillas,"<Point><coordinates>-6.05347,37.013343,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/marismillas-sevilla.html,,
Caminreal,"<Point><coordinates>-1.304785,40.837188,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/caminreal-teruel.html,,
Nadela,"<Point><coordinates>-7.500317,42.968318,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/nadela-lugo.html,,
Doñinos de Salamanca,"<Point><coordinates>-5.729059,40.962876,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/doninos-de-salamanca-salamanca.html,,
Gibraltar (oeste),"<Point><coordinates>-5.355665,36.135327,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/gibraltar-oeste-territorio-britanico-de.html,,
Urbanización El Sabinar,"<Point><coordinates>-0.559497,38.472862,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/urbanizacion-el-sabinar-alicante.html,,
La Capellania,"<Point><coordinates>-4.598554,36.576218,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/la-capellania-malaga.html,,
Vitoria (oeste),"<Point><coordinates>-2.699808,42.844644,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/vitoria-oeste-alava-araba.html,,
Ávila (sureste),"<Point><coordinates>-4.677028,40.645569,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/avila-sureste-avila.html,,
Almendralejo (norte),"<Point><coordinates>-6.425216,38.693719,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/almendralejo-norte-badajoz.html,,
Oropesa del Mar,"<Point><coordinates>0.134361,40.087947,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/oropesa-del-mar-castellon.html,,
Esparkia,"<Point><coordinates>-2.833607,40.293428,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/esparkia-albalate-de-zorita-guadalajara.html,,
Benicalap,"<Point><coordinates>-0.385948,39.498153,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/benicalap-valencia.html,,
Hospital de Son Espases,"<Point><coordinates>2.65039,39.608021,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/hospital-de-son-espases-palma-de.html,,
Perales del Río,"<Point><coordinates>-3.656096,40.323855,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/perales-del-rio-madrid.html,,
Tierz,"<Point><coordinates>-0.351504,42.136546,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/tierz-huesca.html,,
Guadiaro,"<Point><coordinates>-5.321766,36.285533,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/guadiaro-cadiz.html,,
Navarcles,"<Point><coordinates>1.909279,41.753984,0.0</coordinates></Point>",http://www.nacionrotonda.com/2015/10/navarcles-barcelona.html,,
,"<Point><coordinates>-2.977578,42.679833,473.867896</coordinates></Point>",,,
